vote,response,sample,time,user,subject,sample_type,gold_standard
-Litzr-bZXvOX2WRdbRL,1,subject_001730_task-MID01_in_t1,3308,user_0029,subject_001730,task-MID01_in_t1,False
-LitzrtsnpSAVWKxV5j0,1,subject_002235_task-rest01_in_t1,3540,user_0029,subject_002235,task-rest01_in_t1,False
-Litzubxj8B32dygdgaY,0,subject_002612_task-MID01_in_t1,11008,user_0029,subject_002612,task-MID01_in_t1,False
-LitzvQD57ecV12Y3ii0,1,subject_003669_t1_in_task-rest01,3158,user_0029,subject_003669,t1_in_task-rest01,False
-LitzwAF7KOu9yW49swp,1,subject_002084_task-rest02_in_t1,2952,user_0029,subject_002084,task-rest02_in_t1,False
-LitzwoXcfs4_MmBBQID,1,gold_subject_000368_rfMRI_REST2_in_t1_copy3,2521,user_0029,subject_000368,rfMRI_REST2_in_t1,True
-Litzxps5Ou6b3XVAojH,1,subject_000614_t1_in_task-rest01,4061,user_0029,subject_000614,t1_in_task-rest01,False
-LitzyZcWMjqz16x2txn,1,subject_002908_t1_in_task-nback02,2873,user_0029,subject_002908,t1_in_task-nback02,False
-LitzzJbrMKUnZSOLtfq,1,subject_003993_task-rest03_in_t1,2954,user_0029,subject_003993,task-rest03_in_t1,False
-Liu-0sqEiIAXYZzwKw-,0,subject_003169_t1_in_task-SST02,10393,user_0029,subject_003169,t1_in_task-SST02,False
-Liu-21N_55H5QvfWmuu,1,gold_subject_000378_rfMRI_REST1_in_t1_copy1,4585,user_0029,subject_000378,rfMRI_REST1_in_t1,True
-Liu-2tsz_Ans6m5RX45,1,subject_000458_t1_in_task-rest03,3420,user_0029,subject_000458,t1_in_task-rest03,False
-Liu-3qEvt-cNd1PPVT-,1,gold_subject_000149_t1_in_tfMRI_MID1_copy2,3729,user_0029,subject_000149,t1_in_tfMRI_MID1,True
-Liu-4bk3wyO6lne-Cwn,1,subject_001660_t1_in_task-MID02,3035,user_0029,subject_001660,t1_in_task-MID02,False
-Liu-5QMHdfux1d--knK,1,subject_000846_task-SST01_in_t1,3169,user_0029,subject_000846,task-SST01_in_t1,False
-Liu-6B6SRComjvcXNzY,1,subject_002899_task-MID01_in_t1,2988,user_0029,subject_002899,task-MID01_in_t1,False
-Liu-7DW6wNfznNs_iYR,0,gold_subject_002334_t1_in_tfMRI_SST2_copy3,4110,user_0029,subject_002334,t1_in_tfMRI_SST2,True
-Liu-8HLIb86Dzm2wyGy,1,gold_subject_000669_t1_in_tfMRI_SST1_copy2,4219,user_0029,subject_000669,t1_in_tfMRI_SST1,True
-Liu-9NbUgBnQg9XENxv,1,gold_subject_002475_tfMRI_SST1_in_t1_copy2,4358,user_0029,subject_002475,tfMRI_SST1_in_t1,True
-Liu-XNblyN1IsRsmfSy,1,subject_000744_task-MID02_in_t1,65449,user_0029,subject_000744,task-MID02_in_t1,False
-Liu-Y6rwcM5tWKzsszR,1,subject_002977_t1_in_task-rest01,2898,user_0029,subject_002977,t1_in_task-rest01,False
-Liu-Yz64ir8yxu07sEV,1,subject_002389_t1_in_task-rest01,3415,user_0029,subject_002389,t1_in_task-rest01,False
-Liu-Zbedr0TkIEuVyfQ,1,subject_003616_task-SST02_in_t1,2476,user_0029,subject_003616,task-SST02_in_t1,False
-Liu-_G_N0CXxcwy7dVP,1,subject_002748_t1_in_task-rest02,2559,user_0029,subject_002748,t1_in_task-rest02,False
-Liu-aUk2UavXVKVRgDA,0,subject_001420_t1_in_task-rest01,4877,user_0029,subject_001420,t1_in_task-rest01,False
-Liu-bJxlh9yacvwK_VZ,1,subject_002147_t1_in_task-MID01,3277,user_0029,subject_002147,t1_in_task-MID01,False
-Liu-cSsEbyDeGseIsR-,1,subject_002806_t1_in_task-rest01,4536,user_0029,subject_002806,t1_in_task-rest01,False
-Liu-dCb4vOdSFrID0gL,1,subject_001503_t1_in_task-rest04,2923,user_0029,subject_001503,t1_in_task-rest04,False
-Liu-drc-99jcqC5wZ7h,1,subject_000126_task-rest03_in_t1,2551,user_0029,subject_000126,task-rest03_in_t1,False
-Liu-eYVANMzL33OPElJ,1,subject_002897_t1_in_task-nback02,2670,user_0029,subject_002897,t1_in_task-nback02,False
-Liu-egcSuYB15qa9nEp,1,subject_000350_task-SST01_in_t1,4820557,user_0072,subject_000350,task-SST01_in_t1,False
-Liu-fEchZ5G5P3gqLcD,1,subject_001626_task-SST02_in_t1,2685,user_0029,subject_001626,task-SST02_in_t1,False
-Liu-fpzg4DYPHZM6ZXu,1,gold_subject_001406_t1_in_tfMRI_SST2_copy2,2316,user_0029,subject_001406,t1_in_tfMRI_SST2,True
-Liu-gp9W9kyKKX4rDvv,1,subject_000743_t1_in_task-rest01,8695,user_0072,subject_000743,t1_in_task-rest01,False
-Liu-greyZ-470g4ddTr,0,gold_subject_001147_tfMRI_MID2_in_t1_copy1,4126,user_0029,subject_001147,tfMRI_MID2_in_t1,True
-Liu-hfom3nqEyNO8mlx,1,subject_003433_t1_in_task-rest01,3210,user_0029,subject_003433,t1_in_task-rest01,False
-Liu-iKwblMG7eV_5zAP,1,subject_003580_task-MID01_in_t1,2573,user_0029,subject_003580,task-MID01_in_t1,False
-Liu-iPO0dbAnhlR9Ray,1,subject_000736_t1_in_task-rest04,6460,user_0072,subject_000736,t1_in_task-rest04,False
-Liu-kFPIDIT5BIzCM2N,0,subject_000491_t1_in_task-SST01,7715,user_0029,subject_000491,t1_in_task-SST01,False
-Liu-kQOtVzhEmzjczZX,1,subject_003926_t1_in_task-MID01,8234,user_0072,subject_003926,t1_in_task-MID01,False
-Liu-l2gt1tyCjNJXH-3,1,subject_000605_t1_in_task-rest03,3148,user_0029,subject_000605,t1_in_task-rest03,False
-Liu-ln2fNKUqHiu_CSH,1,subject_000957_t1_in_task-nback02,5589,user_0072,subject_000957,t1_in_task-nback02,False
-Liu-mFOB2QhJnF5aJI_,1,subject_000692_t1_in_task-SST02,4770,user_0029,subject_000692,t1_in_task-SST02,False
-Liu-n-OgVw9yEVRtPUZ,1,subject_002346_t1_in_task-SST02,2937,user_0029,subject_002346,t1_in_task-SST02,False
-Liu-neVMQa4CzlzrC0m,1,gold_subject_000501_t1_in_tfMRI_SST1_copy3,2567,user_0029,subject_000501,t1_in_tfMRI_SST1,True
-Liu-oSVwT-QVy8BdlgD,1,gold_subject_000455_tfMRI_SST2_in_t1_copy1,3127,user_0029,subject_000455,tfMRI_SST2_in_t1,True
-Liu-pFV5bnv6M0Kclnl,1,subject_003542_t1_in_task-nback01,3123,user_0029,subject_003542,t1_in_task-nback01,False
-Liu-px6LgDPwwW3je88,1,subject_003086_t1_in_task-SST01,2715,user_0029,subject_003086,t1_in_task-SST01,False
-Liu-qmNZJ9v51_p6sYD,1,subject_000941_task-SST02_in_t1,3270,user_0029,subject_000941,task-SST02_in_t1,False
-Liu-ryOUy9C3CIDpyur,1,gold_subject_002087_t1_in_rfMRI_REST1_copy1,4722,user_0029,subject_002087,t1_in_rfMRI_REST1,True
-Liu-sbFUGcz7rRSOAas,1,gold_subject_001224_tfMRI_MID1_in_t1_copy3,2474,user_0029,subject_001224,tfMRI_MID1_in_t1,True
-Liu-tOEjA5UEosCpdXx,1,subject_000255_task-rest04_in_t1,3120,user_0029,subject_000255,task-rest04_in_t1,False
-Liu-tzc_qZZQEG0SvaQ,1,subject_001829_task-SST01_in_t1,2315,user_0029,subject_001829,task-SST01_in_t1,False
-Liu-uqJswY0WCWMbpdh,0,subject_002617_t1_in_task-rest04,3423,user_0029,subject_002617,t1_in_task-rest04,False
-Liu-vbGOi35oYkIU605,1,gold_subject_002297_rfMRI_REST3_in_t1_copy2,2992,user_0029,subject_002297,rfMRI_REST3_in_t1,True
-Liu-wTkGK_u9PVIla8B,1,subject_000027_task-rest02_in_t1,3430,user_0029,subject_000027,task-rest02_in_t1,False
-Liu-xH7qnxgUiFMqGLX,1,gold_subject_001993_t1_in_tfMRI_SST1_copy4,3169,user_0029,subject_001993,t1_in_tfMRI_SST1,True
-Liu-yAkGq_ccG5T2zGC,1,subject_001877_task-rest02_in_t1,3571,user_0029,subject_001877,task-rest02_in_t1,False
-Liu-z6-NxAFxFFBe2wQ,1,gold_subject_000777_t1_in_rfMRI_REST6_copy1,3672,user_0029,subject_000777,t1_in_rfMRI_REST6,True
-Liu0-9c2t22uecp_AQv,1,subject_000035_t1_in_task-rest01,4193,user_0029,subject_000035,t1_in_task-rest01,False
-Liu005WcWYO5Gz1qU4p,1,subject_002954_t1_in_task-SST02,3691,user_0029,subject_002954,t1_in_task-SST02,False
-Liu00zMKrCtzGk8wkBG,1,subject_000270_t1_in_task-SST01,3493,user_0029,subject_000270,t1_in_task-SST01,False
-Liu02tlxzUXShD9sFOP,0,subject_002189_task-rest03_in_t1,7692,user_0029,subject_002189,task-rest03_in_t1,False
-Liu03hk7P3iiGt80yrS,1,subject_002180_task-rest03_in_t1,3206,user_0029,subject_002180,task-rest03_in_t1,False
-Liu04RdEGj0ngnTLz1K,1,subject_003973_task-rest02_in_t1,2879,user_0029,subject_003973,task-rest02_in_t1,False
-Liu05GWwvK29UkPcCZY,0,subject_001945_t1_in_task-rest04,3262,user_0029,subject_001945,t1_in_task-rest04,False
-Liu06Sy7edLCvdHIuD8,0,subject_001261_t1_in_task-SST01,4769,user_0029,subject_001261,t1_in_task-SST01,False
-Liu07bVuoKE9nbM95h9,1,subject_001976_t1_in_task-SST02,4564,user_0029,subject_001976,t1_in_task-SST02,False
-Liu08s-_eNWsgKTd_Js,0,subject_003709_t1_in_task-rest02,5031,user_0029,subject_003709,t1_in_task-rest02,False
-Liu09hTl2ZBsi3YqEKu,1,gold_subject_001458_rfMRI_REST1_in_t1_copy2,3289,user_0029,subject_001458,rfMRI_REST1_in_t1,True
-Liu0AitYH4AVNUV0uSh,1,subject_001044_task-rest02_in_t1,4067,user_0029,subject_001044,task-rest02_in_t1,False
-Liu0BPuQGaz8GilIqem,1,gold_subject_001049_tfMRI_nBack2_in_t1_copy2,2682,user_0029,subject_001049,tfMRI_nBack2_in_t1,True
-Liu0C87IzgnSW1d9BqQ,1,subject_001567_t1_in_task-rest04,2819,user_0029,subject_001567,t1_in_task-rest04,False
-Liu8sNKrJDhffn_ciVq,1,subject_000645_task-nback02_in_t1,5073,user_0029,subject_000645,task-nback02_in_t1,False
-Liu8u8gqMayS1bDh0iz,1,subject_002297_task-rest03_in_t1,7152,user_0029,subject_002297,task-rest03_in_t1,False
-Liu8vRns6z7oj8ekxu-,1,gold_subject_000880_t1_in_tfMRI_MID2_copy3,5218,user_0029,subject_000880,t1_in_tfMRI_MID2,True
-Liu8w73gAOSNdOySBOK,1,subject_003520_t1_in_task-rest01,2662,user_0029,subject_003520,t1_in_task-rest01,False
-Liu8wrQtqWyW22MK5-D,1,subject_000500_task-SST01_in_t1,2933,user_0029,subject_000500,task-SST01_in_t1,False
-Liu8xYfNz8UdNWx2rOl,1,subject_002105_t1_in_task-nback01,2722,user_0029,subject_002105,t1_in_task-nback01,False
-Liu8yGaUsOU1g-dWD0S,1,subject_001609_t1_in_task-rest04,2846,user_0029,subject_001609,t1_in_task-rest04,False
-Liu95GZ-x24nQmuHaPg,1,subject_000843_task-SST01_in_t1,14459,user_0029,subject_000843,task-SST01_in_t1,False
-Liu96EZxTbE3UmmvFY8,0,gold_subject_000579_t1_in_rfMRI_REST3_copy2,3854,user_0029,subject_000579,t1_in_rfMRI_REST3,True
-Liu973vsWd3SSPQB1tP,1,gold_subject_001434_tfMRI_SST1_in_t1_copy3,3307,user_0029,subject_001434,tfMRI_SST1_in_t1,True
-Liu97nRs1mAMPFN8mLu,1,subject_003318_t1_in_task-nback02,2854,user_0029,subject_003318,t1_in_task-nback02,False
-Liu98_QUg7ozwfin1Uw,1,gold_subject_001854_t1_in_rfMRI_REST1_copy2,3094,user_0029,subject_001854,t1_in_rfMRI_REST1,True
-Liu99VJ_jzrkoD9mjgi,1,gold_subject_000624_tfMRI_SST2_in_t1_copy1,3655,user_0029,subject_000624,tfMRI_SST2_in_t1,True
-Liu9BLJiDh5eZgKZtVn,0,subject_000810_t1_in_task-rest03,7430,user_0029,subject_000810,t1_in_task-rest03,False
-Liu9C82eNodZTYyK9xe,1,subject_001955_task-nback02_in_t1,3132,user_0029,subject_001955,task-nback02_in_t1,False
-Liu9DWA9dgOgCtJ3Pkc,0,subject_003221_t1_in_task-MID01,5520,user_0029,subject_003221,t1_in_task-MID01,False
-Liu9EHBj3YfO1JkRd0m,1,gold_subject_002457_tfMRI_MID1_in_t1_copy1,3031,user_0029,subject_002457,tfMRI_MID1_in_t1,True
-Liu9FA2oSu6EnnRVndr,1,subject_002070_t1_in_task-rest02,3528,user_0029,subject_002070,t1_in_task-rest02,False
-Liu9GBAU8RcLF1ZJy4V,1,subject_003048_t1_in_task-rest04,4062,user_0029,subject_003048,t1_in_task-rest04,False
-Liu9HbgWJWLvcTE2hld,0,subject_001335_t1_in_task-SST02,5749,user_0029,subject_001335,t1_in_task-SST02,False
-Liu9IOo9HRKL5ffszgp,1,subject_002843_task-rest04_in_t1,3102,user_0029,subject_002843,task-rest04_in_t1,False
-Liu9J3gUZtpp7XbFBXh,1,subject_000039_task-MID01_in_t1,2629,user_0029,subject_000039,task-MID01_in_t1,False
-Liu9Jg373-IvHaPMbDy,1,subject_002654_task-nback01_in_t1,2402,user_0029,subject_002654,task-nback01_in_t1,False
-Liu9KZKJa47XF5EHgcB,1,subject_003224_task-rest02_in_t1,3483,user_0029,subject_003224,task-rest02_in_t1,False
-Liu9LA_xvaGC3xubqZh,1,subject_001422_task-SST02_in_t1,2404,user_0029,subject_001422,task-SST02_in_t1,False
-Liu9Ln4HaLj9wSfL0FR,1,subject_000974_t1_in_task-rest04,2423,user_0029,subject_000974,t1_in_task-rest04,False
-Liu9MaCJ5l1t9wubI3E,1,gold_subject_002649_rfMRI_REST1_in_t1_copy1,3155,user_0029,subject_002649,rfMRI_REST1_in_t1,True
-Liu9NGhqb5BRFzLE_C5,1,subject_001772_task-MID02_in_t1,2681,user_0029,subject_001772,task-MID02_in_t1,False
-Liu9Nq4ZkF0GFmbYYld,1,subject_001386_task-rest04_in_t1,2216,user_0029,subject_001386,task-rest04_in_t1,False
-Liu9OVxbWoKrPEh_Hpq,1,gold_subject_000880_t1_in_tfMRI_SST2_copy4,2625,user_0029,subject_000880,t1_in_tfMRI_SST2,True
-Liu9PHhpdCndGKUlzvq,1,subject_000312_task-MID02_in_t1,3080,user_0029,subject_000312,task-MID02_in_t1,False
-Liu9Q-3Nv6TI-DZY8R2,1,subject_000586_task-MID01_in_t1,2792,user_0029,subject_000586,task-MID01_in_t1,False
-Liu9QfgAEzmx5bL7_QD,1,subject_000288_task-MID02_in_t1,2675,user_0029,subject_000288,task-MID02_in_t1,False
-Liu9RVSFbmjoPEE4QIL,1,subject_001590_task-MID02_in_t1,3261,user_0029,subject_001590,task-MID02_in_t1,False
-Liu9SQ_hhLnVROh0NzR,1,subject_000140_task-rest01_in_t1,3667,user_0029,subject_000140,task-rest01_in_t1,False
-Liu9T5BZDOQ_mRfWITZ,1,gold_subject_001683_tfMRI_nBack1_in_t1_copy4,2609,user_0029,subject_001683,tfMRI_nBack1_in_t1,True
-Liu9TxCrf6hx0Jt7C3F,1,subject_000174_t1_in_task-rest01,3405,user_0029,subject_000174,t1_in_task-rest01,False
-Liu9V5wqmCS1pYfkGP-,0,subject_002427_t1_in_task-rest03,4603,user_0029,subject_002427,t1_in_task-rest03,False
-Liu9WhBV8i4P5Dq41u6,0,subject_000258_t1_in_task-MID01,6428,user_0029,subject_000258,t1_in_task-MID01,False
-Liu9Xg4PJg3xeeItyU0,0,subject_002039_t1_in_task-MID02,3917,user_0029,subject_002039,t1_in_task-MID02,False
-Liu9YRpVD9e5TZjf2RP,1,subject_002150_t1_in_task-SST02,3014,user_0029,subject_002150,t1_in_task-SST02,False
-Liu9Z8ROiF7anBTnGz3,1,subject_001551_task-rest04_in_t1,2732,user_0029,subject_001551,task-rest04_in_t1,False
-Liu9Zp_i5XvSZ5bbUsj,1,gold_subject_000880_t1_in_tfMRI_nBack2_copy2,2720,user_0029,subject_000880,t1_in_tfMRI_nBack2,True
-LiuAt-nKmT4KioRThsJ,1,subject_000832_t1_in_task-SST01,271287,user_0029,subject_000832,t1_in_task-SST01,False
-LiuAu4Bq_ryMemftJC_,1,subject_001187_t1_in_task-nback01,4259,user_0029,subject_001187,t1_in_task-nback01,False
-LiuAvOm6gyMAQpyCbJs,1,subject_001192_task-rest03_in_t1,5309,user_0029,subject_001192,task-rest03_in_t1,False
-LiuAwDIwHjnCSKQIB_B,1,subject_003130_t1_in_task-MID01,3249,user_0029,subject_003130,t1_in_task-MID01,False
-LiuAx11gDhSLi1jhqBk,1,subject_002445_t1_in_task-SST01,3202,user_0029,subject_002445,t1_in_task-SST01,False
-LiuAxu2b69rVilgpztg,1,gold_subject_001394_tfMRI_MID2_in_t1_copy4,3479,user_0029,subject_001394,tfMRI_MID2_in_t1,True
-LiuAy_eLL-CXx1piMQi,1,subject_003616_t1_in_task-rest03,2685,user_0029,subject_003616,t1_in_task-rest03,False
-LiuAzMP8uFMn8SWYxiX,1,subject_001674_task-rest04_in_t1,3080,user_0029,subject_001674,task-rest04_in_t1,False
-LiuB-2vm7JZMTuIF39f,1,subject_000370_t1_in_task-MID01,2724,user_0029,subject_000370,t1_in_task-MID01,False
-LiuB1LAqueFQsNYCznH,1,subject_001002_t1_in_task-SST01,9238,user_0029,subject_001002,t1_in_task-SST01,False
-LiuB27mBaTdjGBl2D_1,1,subject_001898_task-MID02_in_t1,3133,user_0029,subject_001898,task-MID02_in_t1,False
-LiuB2oH5XGZ4sHZ-Z1m,1,subject_000917_task-rest02_in_t1,2667,user_0029,subject_000917,task-rest02_in_t1,False
-LiuB_zhkaEBiZ5sPRCx,1,subject_003768_task-rest03_in_t1,139873,user_0029,subject_003768,task-rest03_in_t1,False
-LiuBbiCXG90NEfP3u-x,1,gold_subject_001054_tfMRI_nBack1_in_t1_copy2,6967,user_0029,subject_001054,tfMRI_nBack1_in_t1,True
-LiuBdknLg3D4Gx60rTx,1,subject_000991_task-rest03_in_t1,8253,user_0029,subject_000991,task-rest03_in_t1,False
-LiuBfnDjE3vNjHwPrs4,0,gold_subject_000651_tfMRI_nBack1_in_t1_copy4,8194,user_0029,subject_000651,tfMRI_nBack1_in_t1,True
-LiuBge_5w84OVffAzlZ,1,gold_subject_001198_t1_in_tfMRI_nBack1_copy2,3437,user_0029,subject_001198,t1_in_tfMRI_nBack1,True
-LiuBhZvuoLkSZlHQu6I,0,subject_001344_task-rest03_in_t1,3608,user_0029,subject_001344,task-rest03_in_t1,False
-LiuBiUiwXTiYvWeYwZw,0,gold_subject_002319_tfMRI_MID1_in_t1_copy1,3647,user_0029,subject_002319,tfMRI_MID1_in_t1,True
-LiuBjIKb287Hw0gHTvj,1,subject_003846_task-MID02_in_t1,3195,user_0029,subject_003846,task-MID02_in_t1,False
-LiuBk54h-S5AH-TtIVJ,1,subject_000118_task-MID02_in_t1,3132,user_0029,subject_000118,task-MID02_in_t1,False
-LiuBkvL4wVItcQa5X7R,1,subject_001703_task-MID02_in_t1,3285,user_0029,subject_001703,task-MID02_in_t1,False
-LiuBoc0KtsF9FNaMYjq,0,subject_002268_t1_in_task-nback01,15027,user_0029,subject_002268,t1_in_task-nback01,False
-LiuBpuSOoqIGhD5dKAM,1,subject_003786_t1_in_task-rest03,5171,user_0029,subject_003786,t1_in_task-rest03,False
-LiuBr9CVt8vOs8dQR2m,1,subject_000374_t1_in_task-MID02,4997,user_0029,subject_000374,t1_in_task-MID02,False
-LiuBs1dm3bPAxYDaVvc,0,subject_001139_t1_in_task-rest04,3500,user_0029,subject_001139,t1_in_task-rest04,False
-LiuBsnitCn3Z0Fyy8BR,1,subject_001284_t1_in_task-MID01,3033,user_0029,subject_001284,t1_in_task-MID01,False
-LiuBtZ51pdSFHRB5itI,1,subject_001252_task-rest02_in_t1,2991,user_0029,subject_001252,task-rest02_in_t1,False
-LiuBuPics_6qRU5TH4P,1,subject_003506_task-nback01_in_t1,3386,user_0029,subject_003506,task-nback01_in_t1,False
-LiuBvQL3G6XYvIpWZbv,1,gold_subject_000033_t1_in_tfMRI_nBack1_copy1,4018,user_0029,subject_000033,t1_in_tfMRI_nBack1,True
-LiuBwBT7NP6LFHTs9w3,1,subject_002550_task-rest02_in_t1,3026,user_0029,subject_002550,task-rest02_in_t1,False
-LiuByAM0Yi4yLwuCKlg,0,subject_002509_t1_in_task-nback01,8003,user_0029,subject_002509,t1_in_task-nback01,False
-LiuBz46FgfJE3u2UZG2,1,subject_000236_task-MID02_in_t1,3582,user_0029,subject_000236,task-MID02_in_t1,False
-LiuBzsrFVQCPyvYDwGc,1,subject_003705_task-rest02_in_t1,3192,user_0029,subject_003705,task-rest02_in_t1,False
-LiuC-nML8MUrxllypPg,1,subject_000957_t1_in_task-SST02,3627,user_0029,subject_000957,t1_in_task-SST02,False
-LiuC0WjlkkvFWc6GN7s,1,subject_002274_task-rest01_in_t1,2849,user_0029,subject_002274,task-rest01_in_t1,False
-LiuC1iUCRVfNnUSDIuJ,1,gold_subject_000040_t1_in_rfMRI_REST1_copy2,4795,user_0029,subject_000040,t1_in_rfMRI_REST1,True
-LiuC3XEJ3EP0llSFNYt,1,subject_000079_task-nback02_in_t1,7296,user_0029,subject_000079,task-nback02_in_t1,False
-LiuC4WjGUOCgtHxkekx,1,subject_000153_t1_in_task-rest01,3956,user_0029,subject_000153,t1_in_task-rest01,False
-LiuC5CjhcIt4HgOVgbJ,1,subject_003390_task-nback01_in_t1,2697,user_0029,subject_003390,task-nback01_in_t1,False
-LiuC5tVzic5KrsxLMe9,1,subject_003350_task-rest01_in_t1,2683,user_0029,subject_003350,task-rest01_in_t1,False
-LiuC6lE8BGwHFMzd-w4,1,subject_003800_t1_in_task-rest01,3447,user_0029,subject_003800,t1_in_task-rest01,False
-LiuC7hE966caLx14ACr,1,subject_003097_task-nback01_in_t1,3721,user_0029,subject_003097,task-nback01_in_t1,False
-LiuC9M5pypiIZNIAn51,0,gold_subject_001011_tfMRI_nBack1_in_t1_copy4,6655,user_0029,subject_001011,tfMRI_nBack1_in_t1,True
-LiuCAO-xKcmvsKltQyd,1,subject_000997_t1_in_task-nback02,4113,user_0029,subject_000997,t1_in_task-nback02,False
-LiuCB8E3TKTcAKSAThi,1,gold_subject_000538_t1_in_tfMRI_MID1_copy3,2967,user_0029,subject_000538,t1_in_tfMRI_MID1,True
-LiuCCHreswMSpbm0nIu,1,subject_003115_t1_in_task-MID01,4596,user_0029,subject_003115,t1_in_task-MID01,False
-LiuCDBFuGIprDB7fR1b,1,subject_000111_t1_in_task-rest04,3551,user_0029,subject_000111,t1_in_task-rest04,False
-LiuCEAjEO4d2pt9wYOp,1,gold_subject_000992_rfMRI_REST4_in_t1_copy2,3958,user_0029,subject_000992,rfMRI_REST4_in_t1,True
-LiuCPjJhz-xJatPY9kB,0,gold_subject_000785_tfMRI_MID1_in_t1_copy1,20164,user_0029,subject_000785,tfMRI_MID1_in_t1,True
-LiuCQhdwEh2kAcGtiPz,1,subject_000595_t1_in_task-rest04,3874,user_0029,subject_000595,t1_in_task-rest04,False
-LiuCRR0cpB1V87VZIEM,1,subject_000540_task-rest01_in_t1,2840,user_0029,subject_000540,task-rest01_in_t1,False
-LiuCTYl_38N9Cvsy5Bd,1,gold_subject_000971_tfMRI_MID1_in_t1_copy4,8559,user_0029,subject_000971,tfMRI_MID1_in_t1,True
-LiuCUL2PKgxzFCLG07D,1,subject_003148_t1_in_task-rest01,3095,user_0029,subject_003148,t1_in_task-rest01,False
-LiuCV27U4BM9EbBKM6P,1,gold_subject_000099_t1_in_tfMRI_MID1_copy3,2757,user_0029,subject_000099,t1_in_tfMRI_MID1,True
-LiuCVtOtdj1GqV9XhFR,1,subject_000597_task-rest01_in_t1,3342,user_0029,subject_000597,task-rest01_in_t1,False
-LiuCWUP4I9n4z7WLiaN,1,subject_000240_task-rest04_in_t1,2311,user_0029,subject_000240,task-rest04_in_t1,False
-LiuCcxf4x-Qhsyy7i7f,0,subject_001420_t1_in_task-MID02,3814,user_0029,subject_001420,t1_in_task-MID02,False
-LiuCdkdtWzYZH_pOgsP,1,subject_002855_task-rest04_in_t1,3161,user_0029,subject_002855,task-rest04_in_t1,False
-LiuCeVmOzq2NMKpuTMd,1,subject_001853_t1_in_task-nback01,2961,user_0029,subject_001853,t1_in_task-nback01,False
-LiuCfDu_ckakJYLSwr1,1,subject_001824_t1_in_task-nback02,2828,user_0029,subject_001824,t1_in_task-nback02,False
-LiuCfvuJFk26MSwwkVa,1,subject_003873_t1_in_task-rest01,2754,user_0029,subject_003873,t1_in_task-rest01,False
-LiuCgtHPnLrRHPKyHKy,1,subject_002181_t1_in_task-nback02,3803,user_0029,subject_002181,t1_in_task-nback02,False
-LiuChbGhq5fwOBnoWHK,1,subject_000621_t1_in_task-rest01,2817,user_0029,subject_000621,t1_in_task-rest01,False
-LiuCiLX5Inv7ptsmjdJ,1,subject_000956_task-rest03_in_t1,2899,user_0029,subject_000956,task-rest03_in_t1,False
-LiuCj2WARJJt4q3ah_f,1,subject_001634_task-SST01_in_t1,2752,user_0029,subject_001634,task-SST01_in_t1,False
-LiuCjk9gKoRE89-cQ_A,1,subject_001525_t1_in_task-MID02,2732,user_0029,subject_001525,t1_in_task-MID02,False
-LiuCkQPBCdFLRP_NcH_,1,subject_004012_task-rest04_in_t1,2641,user_0029,subject_004012,task-rest04_in_t1,False
-LiuCl4OswqVrtJw_tl5,1,subject_001127_t1_in_task-SST02,2562,user_0029,subject_001127,t1_in_task-SST02,False
-LiuClzPFDdM465x6122,1,subject_000286_t1_in_task-nback01,3588,user_0029,subject_000286,t1_in_task-nback01,False
-LiuCmieQjN5Kn--WBYI,1,subject_000406_t1_in_task-rest01,2892,user_0029,subject_000406,t1_in_task-rest01,False
-LiuCnWOSdWYZpHbmaWJ,1,subject_002137_task-rest01_in_t1,3121,user_0029,subject_002137,task-rest01_in_t1,False
-LiuCoAP3sXoiWruvExt,1,subject_001433_t1_in_task-MID01,2564,user_0029,subject_001433,t1_in_task-MID01,False
-LiuCotPipXl4eonakA_,1,subject_001379_task-nback01_in_t1,2812,user_0029,subject_001379,task-nback01_in_t1,False
-LiuCq0YB2hil9znoNv6,0,gold_subject_002807_tfMRI_SST2_in_t1_copy2,4491,user_0029,subject_002807,tfMRI_SST2_in_t1,True
-LiuCr-cc5FEN6mHNUQg,1,gold_subject_001202_rfMRI_REST1_in_t1_copy3,3928,user_0029,subject_001202,rfMRI_REST1_in_t1,True
-LiuCrmnGqTp9EEPVbEx,1,subject_000235_t1_in_task-SST02,3049,user_0029,subject_000235,t1_in_task-SST02,False
-LiuCsb2syhZFRURVG8-,1,subject_001301_t1_in_task-rest02,3238,user_0029,subject_001301,t1_in_task-rest02,False
-LiuCtPXgLxyWdqQrIYB,1,subject_001260_t1_in_task-rest01,3170,user_0029,subject_001260,t1_in_task-rest01,False
-LiuCuAvbPzSZ8T8LRno,1,subject_002273_t1_in_task-nback01,3038,user_0029,subject_002273,t1_in_task-nback01,False
-LiuCuz9kKPrfrLtVcGB,1,subject_001871_t1_in_task-rest03,3154,user_0029,subject_001871,t1_in_task-rest03,False
-LiuCvlPbQ-NjlTK9zv0,1,subject_000977_t1_in_task-nback01,3089,user_0029,subject_000977,t1_in_task-nback01,False
-LiuCwdXrFXWG4Sm5wpT,1,subject_003226_t1_in_task-MID02,3457,user_0029,subject_003226,t1_in_task-MID02,False
-LiuCxV1eEgsVC-iH0lN,1,subject_000495_t1_in_task-rest02,3363,user_0029,subject_000495,t1_in_task-rest02,False
